Molecular Weight,Smiles,Ligand Efficiency BEI,Ligand Efficiency BEI/MW
613.75,COC[C@H]1OC(=O)/C(=C/N2CCN(C3CCN(C)CC3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,9.8,0.015967413
588.74,COC[C@H]1OC(=O)/C(=C/N(CCCN(C)C)C(C)(C)C)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,10.34,0.017562931
525.6,C=CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)C(=O)CC[C@@H]12)CC=C,10.48,0.019939117
470.56,COc1ccc(Nc2ncc(CN3CCC(S(C)(=O)=O)C3)cc2-c2nc(C)nc(N)n2)cn1,11.57,0.024587725
293.33,Cc1nc(N)cc(-c2cccnc2Nc2cccc(O)c2)n1,21.97,0.074898578
389.42,CC(C)[C@H]1COC(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,21.36,0.054850804
445.53,CC(C)[C@H]1CN(CCCO)C(=O)N1c1ccn2ncc(-c3ccc(-c4ncc[nH]4)cc3)c2n1,19.81,0.044463897
498.64,CC(C)[C@H]1CN(CC2CCN(C)CC2)C(=O)N1c1ccn2ncc(-c3ccc(-c4ncc[nH]4)cc3)c2n1,15.86,0.031806514
441.43,O=C1OC[C@H](c2ccccc2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,19.71,0.044650341
456.44,Cc1ccc([C@H]2COC(=O)N2c2ccn3ncc(-c4ccc(-c5nc[nH]n5)c(F)c4)c3n2)cn1,16.81,0.036828499
401.43,O=C1O[C@@H]2CCCC[C@@H]2N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,19.39,0.048302319
459.42,O=C1OC[C@@H](c2ccc(F)c(F)c2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,13.55,0.029493709
497.51,COc1ncc(-c2ccc3nc(NC(=O)NC4CC4)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1,13.19,0.02651203
431.5,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccnc(C#N)c3)nc2n1,14.64,0.033928158
583.69,COc1ccc(C(=O)C2CCN(c3nc(N4CCOC[C@@H]4C)c4ccc(-c5ccc(OC)c(CO)c5)nc4n3)CC2)cc1,11.31,0.019376724
479.58,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCCC(CO)C4)nc3n2)cc1CO,15.93,0.033216564
534.66,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCC(N5CCOCC5)CC4)nc3n2)cc1CO,14.69,0.027475405
403.42,Cc1ncnc(-c2ccc(C(=O)N3CCCO3)c(F)c2)c1C#Cc1ccc(N)nc1,19.83,0.049154727
445.48,CCc1ncnc(-c2ccc(C(=O)N3CC(O)CO3)c(OC)c2)c1C#Cc1ccc(N)nc1,18.36,0.041213971
517.55,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCC(C(F)(F)F)CC4)nc3n2)cc1CO,12.83,0.024789875
431.93,Cc1ncnc(-c2ccc(Cl)c(C(=O)N3CCCCC3)c2)c1C#Cc1ccc(N)nc1,18.26,0.042275369
429.51,O=C(Nc1ccc(-c2nc(C3=CCOCC3)c3sccc3n2)cc1)Nc1cccnc1,20.86,0.048566972
479.52,O=C(Nc1ccc(F)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,17.54,0.036578245
520.59,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,18.55,0.035632648
562.68,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCN(C(=O)OC(C)(C)C)CC4)c3n2)cc1,17.03,0.03026587
421.51,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C(C)C)c3n2)cc1,23.54,0.055846836
477.57,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn([C@H]4CC[C@@H](O)CC4)c3n2)cc1,19.94,0.041753041
411.46,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(n2)C(C)(C)OC3=O)cc1,18.71,0.045472221
469.59,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@@](C)(CC(C)(C)O)OC3)cc1,16.23,0.034562065
451.57,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@](C)(CC2CC2)OC3)cc1,18.38,0.040702438
336.44,CCc1ncnc(N2CCC(OC)CC2)c1C#Cc1ccc(C)nc1,20.55,0.061080728
350.47,CCc1ncnc(N2CCN(C(C)C)CC2)c1C#Cc1ccc(N)nc1,20.09,0.057323023
336.4,CCc1ncnc(N2CCN(C)C(=O)C2)c1C#Cc1ccc(N)nc1,22.09,0.065665874
573.65,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cc(OC)ccn4)cc3)c2C1=O,12.96,0.022592173
494.6,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CC)CC(C)(C)O3)cc1,10.92,0.022078447
524.62,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NCCCO)cc3)c2C1=O,13.31,0.025370745
369.43,CC(C)(O)c1ccc(-c2cnc3[nH]c(=O)n(CC4CCOCC4)c3n2)cn1,18.28,0.049481634
405.46,O=C1CN(CCC2CCOCC2)c2nc(-c3ccc(-c4nc[nH]n4)cc3)cnc2N1,19.97,0.049252701
520.62,CSc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2)nc1N1CCOCC1,14.84,0.028504475
529.59,COC[C@H]1OC(=O)/C(=C/N2CCC(=O)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,11.36,0.021450556
914.19,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,10.22,0.011179295
502.58,COc1ccc(Nc2ncc(CN3CCN(C(=O)N(C)C)CC3)cc2-c2nc(C)nc3[nH]cnc23)cn1,11.4,0.022682956
442.41,O=C1OC[C@H](c2cccnc2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,19.48,0.044031554
493.86,O=C1OC[C@H](c2ccc(F)c(Cl)c2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,18.82,0.038107966
458.87,O=C1OCC(c2ccccn2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(Cl)c3)c2n1,18.09,0.03942293
460.4,O=C1OC[C@@H](c2ccc(F)cn2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,17.16,0.037271937
471.45,COc1ccccc1[C@H]1COC(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,18.6,0.039452752
472.44,COc1cccc([C@H]2COC(=O)N2c2ccn3ncc(-c4ccc(-c5nc[nH]n5)c(F)c4)c3n2)n1,18.14,0.03839641
474.43,Cc1ccc(F)c([C@H]2COC(=O)N2c2ccn3ncc(-c4ccc(-c5nc[nH]n5)c(F)c4)c3n2)n1,17.26,0.036380499
281.31,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,18.46,0.065621556
499.62,CCN1CCC[C@@H]1CN1C[C@H](C(C)C)N(c2ccn3ncc(-c4ccc(-c5nc[nH]n5)cc4)c3n2)C1=O,14.59,0.029202194
382.42,COc1ccc(-n2c(=O)n(C)c3cnc4ccc(-c5ccncc5)cc4c32)cc1,16.79,0.043904607
485.57,COc1ccc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1,10.96,0.022571411
471.55,COc1ccc(Nc2ncc(CN3CC(NS(C)(=O)=O)C3)cc2-c2nc(C)nc(N)n2)cn1,11.51,0.024408864
513.63,COc1ccc(Nc2ncc(C(C)(C)N3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1,11.19,0.021786111
440.48,COc1ncc(Nc2ncc([C@H](C)N3CCOCC3)cc2-c2nc(C)nc(N)n2)cc1F,12.25,0.02781057
425.35,COc1ncc(Nc2ncc(C(O)C(F)(F)F)cc2-c2nc(C)nc(N)n2)cc1F,13.29,0.031244857
381.44,COc1ncc(Nc2ncc(C(C)(C)O)cc2-c2nc(C)nc(N)n2)cc1C,13.69,0.03589031
477.55,Cc1nc(N)nc(-c2cc(C(C)(C)O)cnc2Nc2cncc(S(=O)(=O)c3ccccc3)c2)n1,10.78,0.022573553
463.96,Cc1nc(N)nc(-c2cccnc2Nc2cnc(Cl)c(NS(=O)(=O)N(C)C(C)C)c2)n1,13.74,0.029614622
450.5,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2nc(-c3ccc4[nH]c(=O)[nH]c4c3)[nH]c2n1,16.7,0.037069922
528.6,CC(=O)Nc1ccc(Nc2ncc(Cc3ccc(S(C)(=O)=O)cc3)cc2-c2nc(C)nc3[nH]cnc23)cn1,12.43,0.023514945
403.45,Cc1cc(-c2cnn3ccc(N4C(=O)OC[C@@H]4C(C)C)nc23)ccc1-c1nc[nH]n1,19.33,0.047911761
494.52,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(F)F)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,18.2,0.036803365
512.63,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCCCC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,16.19,0.031582233
486.6,CCc1ncnc(-c2ccc(C(=O)N(C)CC3CCCN(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,15.66,0.032182491
506.59,CCc1ncnc(-c2ccc(C(=O)N3CCN(c4ccccc4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,15.79,0.03116919
463.54,CCc1ncnc(-c2ccc(C(=O)N3CC[S+]([O-])CC3)c(F)c2)c1C#Cc1ccc(N)nc1,18.39,0.039672952
467.57,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(OC(C)CN(C)C)nc3n2)cc1CO,15.19,0.032487114
391.86,Cc1ncnc(-c2cc(Cl)cc(C(=O)N(C)C)c2)c1C#Cc1ccc(N)nc1,19.45,0.049635074
390.87,Cc1nccc(-c2ccc(Cl)c(C(=O)N(C)C)c2)c1C#Cc1ccc(N)nc1,21.24,0.054340318
436.52,COc1cncc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,14.91,0.034156511
458.54,CCc1nccc(-c2ccc(C(=O)N3CCC(OC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,18.59,0.040541719
501.61,CCc1nccc(-c2ccc(C(=O)N3CCN(CCOC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,15.31,0.03052172
510.57,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(F)c(C(=O)NCCO)c3)nc2n1,14.76,0.028908867
464.53,COC(=O)c1cncc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,12.83,0.027619314
442.47,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cc(F)nc(F)c3)nc2n1,14.78,0.033403395
525.65,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCCC(c5ccccc5)C4)nc3n2)cc1CO,13.42,0.025530296
457.54,CC(C)(C#N)c1ccc(Nc2c(C(N)=O)cnc3ccc(-c4cnc5ccccc5c4)cc23)cc1,16.35,0.035734581
411.53,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4cccnc4)cc3n2)C[C@@H](C)O1,15.1,0.036692343
414.54,Cc1c(-c2ccn[nH]2)sc2c(N3CCOCC3)nc(N3C[C@H](C)O[C@H](C)C3)nc12,17.22,0.04154002
514.65,CCc1ncnc(-c2ccc(C(=O)NC3CC(C)(C)N(C)C(C)(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,15.15,0.029437482
433.9,Cc1ncnc(-c2ccc(C(=O)N3CCCCO3)c(Cl)c2)c1C#Cc1ccc(N)nc1,17.65,0.040677575
447.93,CCc1ncnc(-c2ccc(C(=O)N3CC[C@H](O)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,19.43,0.043377313
482.59,CCc1ncnc(-c2ccc(C(=O)N(C)CCN3CCCC3=O)c(C)c2)c1C#Cc1ccc(N)nc1,16.19,0.033548146
499.53,CCc1ncnc(-c2cc(F)c(C(=O)N3CCn4c(C)cnc4C3)c(F)c2)c1C#Cc1ccc(N)nc1,17.53,0.035092987
501.95,CCc1ncnc(-c2cc(F)c(C(=O)N3CCn4ccnc4C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,18.51,0.036876183
512.55,CCc1ncnc(-c2ccc(C(=O)N3CCn4c(COC)nnc4C3)c(F)c2)c1C#Cc1ccc(N)nc1,16.88,0.032933372
473.56,CCc1ncnc(-c2ccc(C(=O)NCCN3CCNCC3)c(F)c2)c1C#Cc1ccc(N)nc1,15.16,0.032012839
525,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(F)F)CC3)c(Cl)c2)c1C#Cc1ccc(NC)nc1,15.86,0.030209524
451.57,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@@](C)(CC2CC2)OC3)cc1,18.94,0.041942556
425.49,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)C(C)(C)OC3=O)cc1,18.53,0.04354979
463.54,C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3cnn(C)c3)cc2)nc2c1COC2(C)C,17.74,0.038270699
457.53,C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)NC[C@@H](O)CO)cc2)nc2c1COC2(C)C,16.02,0.035014097
513.65,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,16.59,0.032298258
324.39,COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1N,17.64,0.054378988
269.31,CC(C)n1nc(-c2ccc(O)cc2)c2c(N)ncnc21,19.39,0.071998812
295.35,CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,13.54,0.045843914
361.49,CCc1ncnc(N2CCC(C=C(C)C)CC2)c1C#Cc1ccc(N)nc1,19.9,0.055049932
364.49,CCc1ncnc(N2CCC(O)(C(C)C)CC2)c1C#Cc1ccc(C)nc1,20.96,0.057505007
293.37,CCc1ncnc(N2CCCC2)c1C#Cc1ccc(N)nc1,25.14,0.085693834
351.45,CCc1ncnc(N2CCC(C)(OC)CC2)c1C#Cc1ccc(N)nc1,23.62,0.067207284
517.62,COC[C@H]1OC(=O)/C(=C/N(C)C(C)(C)C)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,10.02,0.01935783
360.38,Cc1nc(N)nc(-n2c(Nc3cccc(C(N)=O)c3)nc3ccccc32)n1,18.75,0.052028414
513.65,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,11.72,0.022817093
381.44,Oc1cccc(-c2cc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)c1,19.39,0.050833683
564.61,COc1ncc(-c2ccc3nccc(/C(C)=C/C(=O)N4CCCC4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,15.37,0.02722233
582.67,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4nc5ccccc5[nH]4)cc3)c2C1=O,12.42,0.021315668
674.78,CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5(C)C)nc4)c(F)c3)c2C1=O,10.15,0.01504194
542.66,CCNc1ccc(C#Cc2c(CC)ncnc2-c2ccc(C(=O)N3CCC(N4CCOCC4)CC3)c(F)c2)cn1,16.2,0.029852947
492.99,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(CN)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,15.94,0.032333313
519.05,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)COC)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,17.41,0.033542048
600.7,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CN(C(=O)OC(C)(C)C)CCO4)c(F)c2)c1C#Cc1ccc(N)nc1,13.4,0.022307308
456.53,CCc1ncnc(-c2ccc(C(=O)N3C[C@@H]4CNC[C@@H]4C3)c(F)c2)c1C#Cc1ccc(N)nc1,16.4,0.035923159
502.57,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC4(CC3)CN(C)C4)c(F)c2)c1C#Cc1ccc(N)nc1,16.48,0.032791452
433.94,CCc1ncnc(-c2ccc(Cl)c(C(=O)N(CC)CC)c2)c1C#Cc1ccc(N)nc1,17.9,0.041249942
529.62,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(=O)N(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,16.42,0.031003361
484.6,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)C)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,17.95,0.037040858
520.61,CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4ccccc4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,15.21,0.029215728
461.95,CCc1ncnc(-c2ccc(C(=O)N3CCCC(O)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,18.45,0.039939387
295.34,CC1CN(c2cc(=O)c3ccc4ccccc4c3o2)CCO1,18.01,0.060980565
520.59,COc1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)NCCN(C)C)cc3)cc2)nc(N2CCOCC2)n1,15.85,0.030446224
532.61,COc1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)cc2)nc(N2CCOCC2)n1,14.36,0.026961567
546.63,COc1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCNC(C)(C)C4)cc3)cc2)nc(N2CCOCC2)n1,14.15,0.025885883
570.63,CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)nc(N2CCOCC2)c1OCC,12.43,0.021782942
422.51,CSc1c(-c2ccncc2)nc(-c2ccc(NC(N)=O)cc2)nc1N1CCOCC1,16.8,0.039762372
597.7,CSc1c(-c2ccncc2)nc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2)nc1N1CCOCC1,13.83,0.023138698
464.41,Cn1c(=O)c2cnc3ccc(-c4ccc(N)nc4)nc3c2n(-c2cccc(C(F)(F)F)c2)c1=O,17.8,0.038328201
536.61,C[S+]([O-])c1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2)nc1N1CCOCC1,13.4,0.024971581
422.51,CSc1cnc(-c2ccc(NC(=O)Nc3ccncc3)cc2)nc1N1CCOCC1,16.56,0.039194339
440.89,COc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccncc3)cc2)nc1N1CCOCC1,15.32,0.034747896
595.68,COc1c(C(=O)N2CCN(S(C)(=O)=O)CC2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,11.16,0.018734891
576.65,CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)cc3)cc2)nc(N2CCOCC2)c1OCC,12.31,0.021347438
428.54,CSc1cnc(-c2ccc(NC(=O)Nc3nccs3)cc2)nc1N1CCOCC1,16.18,0.037756102
533.59,CCOc1c(C(=O)N2CCOCC2)nc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nc1N1CCOCC1,13.5,0.025300324
569.64,CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(S(C)(=O)=O)cc3)cc2)nc(N2CCOCC2)c1OCC,11.84,0.020785057
512.98,CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc4oc(=O)[nH]c4c3)cc2)nc1N1CCOCC1,13.05,0.025439588
426.52,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NS(C)(=O)=O)cc2)n1,13.09,0.030690237
373.44,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cnc3[nH]ccc3c2)n1,17.62,0.047182948
364.45,CC(=O)NCC1CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,21.47,0.058910687
366.43,CCc1ncnc(N2CCN(C(=O)OC)CC2)c1C#Cc1ccc(N)nc1,19.09,0.052097263
419.49,COc1ccc(Nc2ncc(C(O)C(C)(C)C)cc2-c2nc(C)nc3[nH]cnc23)cn1,15.67,0.037354883
421.5,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(O)cc3)nc2n1,19.83,0.047046263
419.53,Cc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1,19.79,0.047171835
490.61,CC(C)NC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,13.53,0.027577913
435.53,C[C@H]1CN(c2nc(N3CCOC[C@@H]3C)c3ccc(-c4cccc(O)c4)nc3n2)C[C@@H](C)O1,17.78,0.040823824
512.64,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(CNS(C)(=O)=O)cc3)nc2n1,18.35,0.0357951
518.66,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(CNC4CCOCC4)c3)nc2n1,15.08,0.029074924
488.64,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(CNCC4CC4)c3)nc2n1,16.68,0.03413556
534.71,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CNCCC(C)C,12.94,0.024200034
530.55,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(CNC(=O)C(F)(F)F)c3)nc2n1,13.04,0.024578268
477.57,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(C(=O)N(C)C)nc3)nc2n1,11.93,0.024980631
314.39,CCc1nccc(-c2ccnc(C)c2)c1C#Cc1ccc(N)nc1,25.45,0.080950412
328.42,CCc1cc(-c2ccnc(CC)c2C#Cc2ccc(N)nc2)ccn1,24.5,0.074599598
340.43,CCc1nccc(-c2ccc(C3CC3)nc2)c1C#Cc1ccc(N)nc1,21.53,0.063243545
431.92,Cc1ccc(C#Cc2c(-c3ccc(Cl)c(C(=O)N4CCOCC4)c3)ccnc2C)cn1,19.44,0.045008335
443.53,Cc1nccc(-c2ccc(F)c(C(=O)N(C)C3CCN(C)C3)c2)c1C#Cc1ccc(N)nc1,16.76,0.037787748
444.51,CCc1nccc(-c2ccc(C(=O)N3CCC(O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,19.57,0.044026006
483.59,CCc1nccc(-c2ccc(C(=O)N3CCN4CCCCC4C3)c(F)c2)c1C#Cc1ccc(N)nc1,17.37,0.035918857
444.51,CCc1nc(N)ccc1C#Cc1c(-c2ccc(C(=O)N3CCOCC3)c(F)c2)ccnc1C,16.55,0.037232008
457.55,CCc1nc(N)ccc1C#Cc1c(-c2ccc(C(=O)N3CCN(C)CC3)c(F)c2)ccnc1C,16.98,0.037110698
483.59,CCc1nc(N)ccc1C#Cc1c(-c2ccc(C(=O)N3CCN(C4CC4)CC3)c(F)c2)ccnc1C,16.46,0.034037098
391.41,CON(C)C(=O)c1ccc(-c2ncnc(C)c2C#Cc2ccc(N)nc2)cc1F,20.24,0.051710483
435.87,Cc1ncnc(-c2ccc(C(=O)N3CC(O)CO3)c(Cl)c2)c1C#Cc1ccc(N)nc1,18.46,0.042352077
538.7,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCCCCC4)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,13.55,0.025153146
505.6,CCc1ncnc(-c2ccc(C(=O)N(C)C3CCS(=O)(=O)C3)c(OC)c2)c1C#Cc1ccc(N)nc1,16.45,0.032535601
529.09,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCC(C)CC4)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,16.54,0.031261222
454.58,CCc1ncnc(-c2ccc(C(=O)N3CC[C@@H](N(C)C)C3)c(C)c2)c1C#Cc1ccc(N)nc1,19.25,0.042346782
387.44,CCc1ncnc(-c2ccc(C(=O)N(C)O)c(C)c2)c1C#Cc1ccc(N)nc1,19.52,0.050381995
502.62,CCc1ncnc(-c2ccc(C(=O)N3CCN(c4ccccc4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,16.91,0.033643707
487.01,CCc1ncnc(-c2ccc(C(=O)N3CCN4CCC[C@@H]4C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,18.49,0.037966366
484.58,CCc1ncnc(-c2ccc(C(=O)N3CCN4CCCC[C@@H]4C3)c(F)c2)c1C#Cc1ccc(N)nc1,18.85,0.038899666
471.54,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)COC4)c(F)c2)c1C#Cc1ccc(N)nc1,18.73,0.039720914
483.47,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(F)(F)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,15.98,0.033052723
528.63,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCOCC4)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,16.09,0.030437168
458.54,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,18.16,0.03960396
489.02,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC)CC3)c(Cl)c2)c1C#Cc1ccc(NC)nc1,15.75,0.032207272
475,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)c(Cl)c2)c1C#Cc1ccc(NC)nc1,17.99,0.037873684
509.4,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCN(C=O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,16.5,0.032391048
490.56,CCc1ncnc(-c2cc(F)c(C(=O)N3CC[C@@H](N(C)C)C3)c(F)c2)c1C#Cc1ccc(NC)nc1,16.8,0.034246575
508.55,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC)CC3)c(C(F)(F)F)c2)c1C#Cc1ccc(N)nc1,15.47,0.030419821
492.94,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C)C(=O)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,19.44,0.039436848
578.71,CCNc1ccc(C#Cc2c(CC)ncnc2-c2ccc(C(=O)N3CCN(CCCS(C)(=O)=O)CC3)c(F)c2)cn1,15.22,0.026299874
